108
101
99
97
95
92
98
93
95
95
100
95
93
95
93
95
95
112
101
106
99
94
104
97
101
97
95
105
102
93
112
98
101
95
99
121
93
98
101
100
539
93
101
96
98
95
96
100
103
99
104
100
104
94
97
93
101
96
96
100
102
93
93
95
98
93
93
102
94
92
92
93
98
94
95
94
92
100
91
98
96
104
98
101
104
127
121
99
95
105
106
97
98
117
97
94
95
93
94
95
