90
90
89
92
92
98
95
93
94
91
90
93
94
94
92
92
95
96
96
97
94
94
91
91
97
103
90
96
96
95
95
91
114
90
93
94
91
93
97
95
93
89
91
95
93
92
92
93
93
93
93
98
94
96
93
95
93
95
133
95
103
97
97
92
95
92
93
99
97
101
97
89
98
91
91
96
93
97
93
91
94
101
94
94
98
109
90
95
93
95
96
95
94
96
92
98
106
91
94
93
