127
95
95
95
93
95
91
94
93
90
91
93
91
98
95
97
92
94
91
127
90
91
91
91
94
91
88
92
92
94
262
155
327
191
183
259
119
93
99
92
97
93
95
105
90
101
94
96
93
90
92
92
98
93
87
90
94
95
91
93
93
95
92
107
96
91
100
93
93
92
92
92
95
91
90
94
102
94
94
97
94
94
94
91
90
94
147
91
93
112
93
97
93
96
93
96
108
94
93
93
